Id_es,Id_en
bufr4/3/07/091/57/302082,bufr4/3/07/091/56/031000
bufr4/3/07/091/62/101000,bufr4/3/07/091/57/302082
bufr4/3/07/091/53/031000,bufr4/3/07/091/58/102000
bufr4/3/07/091/60/004025,bufr4/3/07/091/59/031000
bufr4/3/07/091/61/013059,bufr4/3/07/091/60/004025
bufr4/3/07/091/63/031000,bufr4/3/07/091/61/013059
bufr4/3/07/091/56/031000,bufr4/3/07/091/62/101000
bufr4/3/07/091/64/302083,bufr4/3/07/091/63/031000
bufr4/3/07/091/65/033005,bufr4/3/07/091/64/302083
bufr4/3/07/091/66/033006,bufr4/3/07/091/65/033005
bufr4/3/07/092/1/301150,bufr4/3/07/091/66/033006
bufr4/3/07/092/2/301001,bufr4/3/07/092/1/301150
bufr4/3/07/092/3/208040,bufr4/3/07/092/2/301001
bufr4/3/07/092/4/001019,bufr4/3/07/092/3/208040
bufr4/3/07/092/5/208000,bufr4/3/07/092/4/001019
bufr4/3/07/092/6/301011,bufr4/3/07/092/5/208000
bufr4/3/07/092/7/301012,bufr4/3/07/092/6/301011
bufr4/3/07/092/8/301021,bufr4/3/07/092/7/301012
bufr4/3/07/092/9/007030,bufr4/3/07/092/8/301021
bufr4/3/07/092/10/001023,bufr4/3/07/092/9/007030
bufr4/3/07/092/11/108000,bufr4/3/07/092/10/001023
bufr4/3/07/092/12/031000,bufr4/3/07/092/11/108000
bufr4/3/07/092/13/007031,bufr4/3/07/092/12/031000
bufr4/3/07/092/14/204018,bufr4/3/07/092/13/007031
bufr4/3/07/092/15/031021,bufr4/3/07/092/14/204018
bufr4/3/07/092/16/010004,bufr4/3/07/092/15/031021
bufr4/3/07/092/17/010051,bufr4/3/07/092/16/010004
bufr4/3/07/092/18/007004,bufr4/3/07/092/17/010051
bufr4/3/07/092/19/010009,bufr4/3/07/092/18/007004
bufr4/3/07/092/20/204000,bufr4/3/07/092/19/010009
bufr4/3/07/092/21/115000,bufr4/3/07/092/20/204000
bufr4/3/07/092/22/031001,bufr4/3/07/092/21/115000
bufr4/3/07/092/23/007032,bufr4/3/07/092/22/031001
bufr4/3/07/092/24/008010,bufr4/3/07/092/23/007032
bufr4/3/07/092/25/204018,bufr4/3/07/092/24/008010
bufr4/3/07/092/26/031021,bufr4/3/07/092/25/204018
bufr4/3/07/092/27/012101,bufr4/3/07/092/26/031021
bufr4/3/07/092/28/012103,bufr4/3/07/092/27/012101
bufr4/3/07/092/29/202129,bufr4/3/07/092/28/012103
bufr4/3/07/092/30/201132,bufr4/3/07/092/29/202129
bufr4/3/07/092/31/013003,bufr4/3/07/092/30/201132
bufr4/3/07/092/32/201000,bufr4/3/07/092/31/013003
bufr4/3/07/092/33/202000,bufr4/3/07/092/32/201000
bufr4/3/07/092/34/013009,bufr4/3/07/092/33/202000
bufr4/3/07/092/35/204000,bufr4/3/07/092/34/013009
bufr4/3/07/092/36/007032,bufr4/3/07/092/35/204000
bufr4/3/07/092/37/008010,bufr4/3/07/092/36/007032
bufr4/3/07/092/38/107000,bufr4/3/07/092/37/008010
bufr4/3/07/092/39/031001,bufr4/3/07/092/38/107000
bufr4/3/07/092/40/007061,bufr4/3/07/092/39/031001
bufr4/3/07/092/41/204018,bufr4/3/07/092/40/007061
bufr4/3/07/092/42/031021,bufr4/3/07/092/41/204018
bufr4/3/07/092/43/012130,bufr4/3/07/092/42/031021
bufr4/3/07/092/44/013111,bufr4/3/07/092/43/012130
bufr4/3/07/092/45/204000,bufr4/3/07/092/44/013111
bufr4/3/07/092/46/007061,bufr4/3/07/092/45/204000
bufr4/3/07/092/47/105000,bufr4/3/07/092/46/007061
bufr4/3/07/092/48/031000,bufr4/3/07/092/47/105000
bufr4/3/07/092/49/033041,bufr4/3/07/092/48/031000
bufr4/3/07/092/50/204018,bufr4/3/07/092/49/033041
bufr4/3/07/092/51/031021,bufr4/3/07/092/50/204018
bufr4/3/07/092/52/020001,bufr4/3/07/092/51/031021
bufr4/3/07/092/53/204000,bufr4/3/07/092/52/020001
bufr4/3/07/092/54/113000,bufr4/3/07/092/53/204000
bufr4/3/07/092/55/031000,bufr4/3/07/092/54/113000
bufr4/3/07/092/56/204018,bufr4/3/07/092/55/031000
bufr4/3/07/092/57/031021,bufr4/3/07/092/56/204018
bufr4/3/07/092/58/020010,bufr4/3/07/092/57/031021
bufr4/3/07/092/59/204000,bufr4/3/07/092/58/020010
bufr4/3/07/092/60/107000,bufr4/3/07/092/59/204000
bufr4/3/07/092/61/031001,bufr4/3/07/092/60/107000
bufr4/3/07/092/62/008002,bufr4/3/07/092/61/031001
bufr4/3/07/092/63/204018,bufr4/3/07/092/62/008002
bufr4/3/07/092/64/031021,bufr4/3/07/092/63/204018
bufr4/3/07/092/65/020011,bufr4/3/07/092/64/031021
bufr4/3/07/092/66/020013,bufr4/3/07/092/65/020011
bufr4/3/07/092/67/204000,bufr4/3/07/092/66/020013
bufr4/3/07/092/68/008002,bufr4/3/07/092/67/204000
bufr4/3/07/092/69/105000,bufr4/3/07/092/68/008002
bufr4/3/07/092/91/031001,bufr4/3/07/092/69/105000
bufr4/3/07/092/71/204018,bufr4/3/07/092/70/031000
bufr4/3/07/092/72/031021,bufr4/3/07/092/71/204018
bufr4/3/07/092/73/020062,bufr4/3/07/092/72/031021
bufr4/3/07/092/74/013013,bufr4/3/07/092/73/020062
bufr4/3/07/092/75/204000,bufr4/3/07/092/74/013013
bufr4/3/07/092/76/105000,bufr4/3/07/092/75/204000
bufr4/3/07/092/70/031000,bufr4/3/07/092/76/105000
bufr4/3/07/092/78/004025,bufr4/3/07/092/77/031000
bufr4/3/07/092/79/204018,bufr4/3/07/092/78/004025
bufr4/3/07/092/80/031021,bufr4/3/07/092/79/204018
bufr4/3/07/092/81/020003,bufr4/3/07/092/80/031021
bufr4/3/07/092/82/204000,bufr4/3/07/092/81/020003
bufr4/3/07/092/83/105000,bufr4/3/07/092/82/204000
bufr4/3/07/092/77/031000,bufr4/3/07/092/83/105000
bufr4/3/07/092/85/004025,bufr4/3/07/092/84/031000
bufr4/3/07/092/86/204018,bufr4/3/07/092/85/004025
bufr4/3/07/092/87/031021,bufr4/3/07/092/86/204018
bufr4/3/07/092/88/013011,bufr4/3/07/092/87/031021
bufr4/3/07/092/89/204000,bufr4/3/07/092/88/013011
bufr4/3/07/092/90/115000,bufr4/3/07/092/89/204000
bufr4/3/07/092/127/031000,bufr4/3/07/092/90/115000
bufr4/3/07/092/92/007032,bufr4/3/07/092/91/031001
bufr4/3/07/092/93/008021,bufr4/3/07/092/92/007032
bufr4/3/07/092/94/004025,bufr4/3/07/092/93/008021
bufr4/3/07/092/95/204018,bufr4/3/07/092/94/004025
bufr4/3/07/092/96/031021,bufr4/3/07/092/95/204018
bufr4/3/07/092/97/011001,bufr4/3/07/092/96/031021
bufr4/3/07/092/98/011002,bufr4/3/07/092/97/011001
bufr4/3/07/092/99/204000,bufr4/3/07/092/98/011002
bufr4/3/07/092/100/008021,bufr4/3/07/092/99/204000
bufr4/3/07/092/101/204018,bufr4/3/07/092/100/008021
bufr4/3/07/092/102/031021,bufr4/3/07/092/101/204018
bufr4/3/07/092/103/011043,bufr4/3/07/092/102/031021
bufr4/3/07/092/104/011041,bufr4/3/07/092/103/011043
bufr4/3/07/092/105/204000,bufr4/3/07/092/104/011041
bufr4/3/07/092/106/007032,bufr4/3/07/092/105/204000
bufr4/3/07/092/107/105000,bufr4/3/07/092/106/007032
bufr4/3/07/092/84/031000,bufr4/3/07/092/107/105000
bufr4/3/07/092/109/004025,bufr4/3/07/092/108/031000
bufr4/3/07/092/110/204018,bufr4/3/07/092/109/004025
bufr4/3/07/092/111/031021,bufr4/3/07/092/110/204018
bufr4/3/07/092/112/014031,bufr4/3/07/092/111/031021
bufr4/3/07/092/113/204000,bufr4/3/07/092/112/014031
bufr4/3/07/092/114/110000,bufr4/3/07/092/113/204000
bufr4/3/07/092/108/031000,bufr4/3/07/092/114/110000
bufr4/3/07/092/116/004025,bufr4/3/07/092/115/031000
bufr4/3/07/092/117/204018,bufr4/3/07/092/116/004025
bufr4/3/07/092/118/031021,bufr4/3/07/092/117/204018
bufr4/3/07/092/119/014002,bufr4/3/07/092/118/031021
bufr4/3/07/092/120/014002,bufr4/3/07/092/119/014002
bufr4/3/07/092/121/014004,bufr4/3/07/092/120/014002
bufr4/3/07/092/122/014028,bufr4/3/07/092/121/014004
bufr4/3/07/092/123/014029,bufr4/3/07/092/122/014028
bufr4/3/07/092/124/014030,bufr4/3/07/092/123/014029
bufr4/3/07/092/125/204000,bufr4/3/07/092/124/014030
bufr4/3/07/092/126/113000,bufr4/3/07/092/125/204000
bufr4/3/07/092/115/031000,bufr4/3/07/092/126/113000
bufr4/3/07/092/128/004025,bufr4/3/07/092/127/031000
bufr4/3/07/092/129/002071,bufr4/3/07/092/128/004025
bufr4/3/07/092/130/002072,bufr4/3/07/092/129/002071
bufr4/3/07/092/131/204018,bufr4/3/07/092/130/002072
bufr4/3/07/092/132/031021,bufr4/3/07/092/131/204018
bufr4/3/07/092/133/014072,bufr4/3/07/092/132/031021
bufr4/3/07/092/134/204000,bufr4/3/07/092/133/014072
bufr4/3/07/092/135/002071,bufr4/3/07/092/134/204000
bufr4/3/07/092/136/002072,bufr4/3/07/092/135/002071
bufr4/3/07/092/137/204018,bufr4/3/07/092/136/002072
bufr4/3/07/092/138/031021,bufr4/3/07/092/137/204018
bufr4/3/07/092/139/014072,bufr4/3/07/092/138/031021
bufr4/3/07/092/140/204000,bufr4/3/07/092/139/014072
bufr4/3/07/096/1/301090,bufr4/3/07/092/140/204000
bufr4/3/07/096/2/301089,bufr4/3/07/096/1/301090
bufr4/3/07/096/3/008010,bufr4/3/07/096/2/301089
bufr4/3/07/096/4/301091,bufr4/3/07/096/3/008010
bufr4/3/07/096/5/302084,bufr4/3/07/096/4/301091
bufr4/3/07/096/6/302085,bufr4/3/07/096/5/302084
bufr4/3/07/096/7/033005,bufr4/3/07/096/6/302085
bufr4/3/07/096/8/033006,bufr4/3/07/096/7/033005
bufr4/3/07/101/1/301089,bufr4/3/07/096/8/033006
bufr4/3/07/101/2/001019,bufr4/3/07/101/1/301089
bufr4/3/07/101/3/002001,bufr4/3/07/101/2/001019
bufr4/3/07/101/4/301011,bufr4/3/07/101/3/002001
bufr4/3/07/101/5/301012,bufr4/3/07/101/4/301011
bufr4/3/07/101/6/301021,bufr4/3/07/101/5/301012
bufr4/3/07/101/7/007030,bufr4/3/07/101/6/301021
bufr4/3/07/101/8/007032,bufr4/3/07/101/7/007030
bufr4/3/07/101/9/012101,bufr4/3/07/101/8/007032
bufr4/3/07/101/10/007032,bufr4/3/07/101/9/012101
bufr4/3/07/101/11/002177,bufr4/3/07/101/10/007032
bufr4/3/07/101/12/020062,bufr4/3/07/101/11/002177
bufr4/3/07/101/13/013013,bufr4/3/07/101/12/020062
bufr4/3/07/102/1/301089,bufr4/3/07/101/13/013013
bufr4/3/07/102/2/001018,bufr4/3/07/102/1/301089
bufr4/3/07/102/3/001015,bufr4/3/07/102/2/001018
bufr4/3/07/102/4/001104,bufr4/3/07/102/3/001015
bufr4/3/07/102/5/001105,bufr4/3/07/102/4/001104
bufr4/3/07/102/6/001106,bufr4/3/07/102/5/001105
bufr4/3/07/102/7/003017,bufr4/3/07/102/6/001106
bufr4/3/07/102/8/003018,bufr4/3/07/102/7/003017
bufr4/3/07/102/9/003019,bufr4/3/07/102/8/003018
bufr4/3/07/102/10/301011,bufr4/3/07/102/9/003019
bufr4/3/07/102/11/301012,bufr4/3/07/102/10/301011
bufr4/3/07/102/12/301021,bufr4/3/07/102/11/301012
bufr4/3/07/102/13/007030,bufr4/3/07/102/12/301021
bufr4/3/07/102/14/007032,bufr4/3/07/102/13/007030
bufr4/3/07/102/15/012101,bufr4/3/07/102/14/007032
bufr4/3/07/102/16/012103,bufr4/3/07/102/15/012101
bufr4/3/07/102/17/013003,bufr4/3/07/102/16/012103
bufr4/3/07/102/18/007032,bufr4/3/07/102/17/013003
bufr4/3/07/102/19/020001,bufr4/3/07/102/18/007032
bufr4/3/07/102/20/109000,bufr4/3/07/102/19/020001
bufr4/3/07/102/21/031001,bufr4/3/07/102/20/109000
bufr4/3/07/102/22/003016,bufr4/3/07/102/21/031001
bufr4/3/07/102/23/012128,bufr4/3/07/102/22/003016
bufr4/3/07/102/24/102000,bufr4/3/07/102/23/012128
bufr4/3/07/102/25/031001,bufr4/3/07/102/24/102000
bufr4/3/07/102/26/007061,bufr4/3/07/102/25/031001
bufr4/3/07/102/27/012129,bufr4/3/07/102/26/007061
bufr4/3/07/102/28/007061,bufr4/3/07/102/27/012129
bufr4/3/07/102/29/013116,bufr4/3/07/102/28/007061
bufr4/3/07/102/30/020138,bufr4/3/07/102/29/013116
bufr4/3/07/102/31/004025,bufr4/3/07/102/30/020138
bufr4/3/07/102/32/020024,bufr4/3/07/102/31/004025
bufr4/3/07/102/33/013055,bufr4/3/07/102/32/020024
bufr4/3/07/102/34/020021,bufr4/3/07/102/33/013055
bufr4/3/07/102/35/013011,bufr4/3/07/102/34/020021
bufr4/3/07/102/36/007032,bufr4/3/07/102/35/013011
bufr4/3/07/102/37/008021,bufr4/3/07/102/36/007032
bufr4/3/07/102/38/004025,bufr4/3/07/102/37/008021
bufr4/3/07/102/39/011001,bufr4/3/07/102/38/004025
bufr4/3/07/102/40/011002,bufr4/3/07/102/39/011001
bufr4/3/07/102/41/008021,bufr4/3/07/102/40/011002
bufr4/3/07/102/42/004025,bufr4/3/07/102/41/008021
bufr4/3/07/102/43/011043,bufr4/3/07/102/42/004025
bufr4/3/07/102/44/011041,bufr4/3/07/102/43/011043
bufr4/3/07/102/45/033005,bufr4/3/07/102/44/011041
bufr4/3/07/103/1/301150,bufr4/3/07/102/45/033005
bufr4/3/07/103/2/307101,bufr4/3/07/103/1/301150
bufr4/3/07/103/3/013117,bufr4/3/07/103/2/307101
bufr4/3/07/103/4/003028,bufr4/3/07/103/3/013117
bufr4/3/07/103/5/013163,bufr4/3/07/103/4/003028
bufr4/3/07/182/1/301090,bufr4/3/07/103/5/013163
bufr4/3/07/182/2/302031,bufr4/3/07/182/1/301090
bufr4/3/07/182/3/302035,bufr4/3/07/182/2/302031
bufr4/3/07/182/4/302036,bufr4/3/07/182/3/302035
bufr4/3/07/182/5/302047,bufr4/3/07/182/4/302036
bufr4/3/07/182/6/008002,bufr4/3/07/182/5/302047
bufr4/3/07/182/7/302048,bufr4/3/07/182/6/008002
bufr4/3/07/182/8/302037,bufr4/3/07/182/7/302048
bufr4/3/07/182/10/012122,bufr4/3/07/182/8/302037
bufr4/3/07/182/11/302043,bufr4/3/07/182/9/012120
bufr4/3/07/182/12/302044,bufr4/3/07/182/10/012122
bufr4/3/07/182/13/101002,bufr4/3/07/182/11/302043
bufr4/3/07/182/14/302045,bufr4/3/07/182/12/302044
bufr4/3/07/182/15/302046,bufr4/3/07/182/13/101002
,bufr4/3/07/182/14/302045
,bufr4/3/07/182/15/302046
